...1,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1083,MAX_20220729_Mdr_GFP_lac_KK_L5_S5R_C3.tif,3.042,255,255,255,775.71,183600
1084,MAX_20220729_Mdr_GFP_lac_KK_L6_S2L_C1.tif,17.935,255,255,255,4573.457,1082475
1085,MAX_20220729_Mdr_GFP_lac_KK_L6_S2L_C1.tif,287.444,252.552,0,255,72594.609,17182155
1086,MAX_20220729_Mdr_GFP_lac_KK_L6_S2L_C1.tif,3.3,255,255,255,841.43,199155
1087,MAX_20220729_Mdr_GFP_lac_KK_L6_S2L_C1.tif,17.47,255,255,255,4454.946,1054425
1088,MAX_20220729_Mdr_GFP_lac_KK_L6_S2L_C1.tif,16.097,255,255,255,4104.799,971550
1089,MAX_20220729_Mdr_GFP_lac_KK_L6_S2L_C3.tif,513.701,252.108,0,255,129508.023,30652785
1090,MAX_20220729_Mdr_GFP_lac_KK_L6_S2L_C3.tif,9.054,255,255,255,2308.815,546465
1091,MAX_20220729_Mdr_GFP_lac_KK_L6_S2L_C3.tif,3.46,255,255,255,882.37,208845
1092,MAX_20220729_Mdr_GFP_lac_KK_L6_S2L_C3.tif,2.86,255,255,255,729.383,172635
1093,MAX_20220729_Mdr_GFP_lac_KK_L6_S2R_C1.tif,369.388,253.565,0,255,93663.755,22168935
1094,MAX_20220729_Mdr_GFP_lac_KK_L6_S2R_C1.tif,29.174,242.739,0,255,7081.586,1676115
1095,MAX_20220729_Mdr_GFP_lac_KK_L6_S2R_C3.tif,34.248,255,255,255,8733.202,2067030
1096,MAX_20220729_Mdr_GFP_lac_KK_L6_S2R_C3.tif,720.464,240.635,0,255,173369.039,41034090
1097,MAX_20220729_Mdr_GFP_lac_KK_L6_S2R_C3.tif,12.506,255,255,255,3189.03,754800
1098,MAX_20220729_Mdr_GFP_lac_KK_L6_S3L_C1.tif,248.675,254.948,0,255,63399.212,15005730
1099,MAX_20220729_Mdr_GFP_lac_KK_L6_S3L_C1.tif,2.036,255,255,255,519.295,122910
1100,MAX_20220729_Mdr_GFP_lac_KK_L6_S3L_C3.tif,4.584,255,255,255,1168.952,276675
1101,MAX_20220729_Mdr_GFP_lac_KK_L6_S3L_C3.tif,385.552,253.899,0,255,97891.375,23169555
1102,MAX_20220729_Mdr_GFP_lac_KK_L6_S3L_C3.tif,3.148,255,255,255,802.644,189975
1103,MAX_20220729_Mdr_GFP_lac_KK_L6_S3L_C3.tif,13.926,255,255,255,3551.028,840480
1104,MAX_20220729_Mdr_GFP_lac_KK_L6_S3L_C3.tif,2.07,255,255,255,527.914,124950
1105,MAX_20220729_Mdr_GFP_lac_KK_L6_S3L_C3.tif,12.557,254.314,0,255,3193.34,755820
1106,MAX_20220729_Mdr_GFP_lac_KK_L6_S3L_C3.tif,7.723,255,255,255,1969.442,466140
1107,MAX_20220729_Mdr_GFP_lac_KK_L6_S3L_C3.tif,2.839,255,255,255,723.996,171360
1108,MAX_20220729_Mdr_GFP_lac_KK_L6_S3L_C3.tif,92.73,245.02,0,255,22720.763,5377695
1109,MAX_20220729_Mdr_GFP_lac_KK_L6_S3L_C3.tif,5.129,255,255,255,1307.933,309570
1110,MAX_20220729_Mdr_GFP_lac_KK_L6_S3R_C1.tif,183.23,250.79,0,255,45952.201,10876260
1111,MAX_20220729_Mdr_GFP_lac_KK_L6_S3R_C3.tif,4.026,255,255,255,1026.738,243015
1112,MAX_20220729_Mdr_GFP_lac_KK_L6_S3R_C3.tif,5.839,255,255,255,1488.932,352410
1113,MAX_20220729_Mdr_GFP_lac_KK_L6_S3R_C3.tif,24.691,243.873,0,255,6021.449,1425195
1114,MAX_20220729_Mdr_GFP_lac_KK_L6_S3R_C3.tif,320.069,252.768,0,255,80903.325,19148715
1115,MAX_20220729_Mdr_GFP_lac_KK_L6_S3R_C3.tif,4.39,255,255,255,1119.393,264945
1116,MAX_20220729_Mdr_GFP_lac_KK_L6_S3R_C3.tif,22.08,190.103,0,255,4197.453,993480
1117,MAX_20220729_Mdr_GFP_lac_KK_L6_S3R_C3.tif,4.06,255,255,255,1035.357,245055
1118,MAX_20220729_Mdr_GFP_lac_KK_L6_S4L_C1.tif,163.947,253.995,0,255,41641.623,9856005
1119,MAX_20220729_Mdr_GFP_lac_KK_L6_S4L_C1.tif,2.4,255,255,255,611.949,144840
1120,MAX_20220729_Mdr_GFP_lac_KK_L6_S4L_C3.tif,4.284,255,255,255,1092.458,258570
1121,MAX_20220729_Mdr_GFP_lac_KK_L6_S4L_C3.tif,401.307,254.136,0,255,101986.477,24138810
1122,MAX_20220729_Mdr_GFP_lac_KK_L6_S4L_C3.tif,3.65,255,255,255,930.852,220320
1123,MAX_20220729_Mdr_GFP_lac_KK_L6_S4L_C3.tif,2.577,249.984,0,255,644.27,152490
1124,MAX_20220729_Mdr_GFP_lac_KK_L6_S4L_C3.tif,12.329,255,255,255,3143.78,744090
1125,MAX_20220729_Mdr_GFP_lac_KK_L6_S4L_C3.tif,3.034,255,255,255,773.555,183090
1126,MAX_20220729_Mdr_GFP_lac_KK_L6_S4R_C1.tif,15.316,255,255,255,3905.485,924375
1127,MAX_20220729_Mdr_GFP_lac_KK_L6_S4R_C1.tif,5.907,255,255,255,1506.17,356490
1128,MAX_20220729_Mdr_GFP_lac_KK_L6_S4R_C1.tif,38.164,255,255,255,9731.929,2303415
1129,MAX_20220729_Mdr_GFP_lac_KK_L6_S4R_C3.tif,49.073,254.846,0,255,12506.17,2960040
1130,MAX_20220729_Mdr_GFP_lac_KK_L6_S4R_C3.tif,276.539,254.431,0,255,70360.133,16653285
1131,MAX_20220729_Mdr_GFP_lac_KK_L6_S5L_C1.tif,80.381,254.719,0,255,20474.436,4846020
1132,MAX_20220729_Mdr_GFP_lac_KK_L6_S5L_C3.tif,11.006,243.058,0,255,2675.122,633165
1133,MAX_20220729_Mdr_GFP_lac_KK_L6_S5L_C3.tif,261.591,252.035,0,255,65929.966,15604725
1134,MAX_20220729_Mdr_GFP_lac_KK_L6_S5L_C3.tif,2.996,255,255,255,763.859,180795
1135,MAX_20220729_Mdr_GFP_lac_KK_L6_S5L_C3.tif,30.403,254.646,0,255,7742.017,1832430
1136,MAX_20220729_Mdr_GFP_lac_KK_L6_S5L_C3.tif,4.183,255,255,255,1066.601,252450
1137,MAX_20220729_Mdr_GFP_lac_KK_L6_S5L_C3.tif,6.861,255,255,255,1749.657,414120
1138,MAX_20220729_Mdr_GFP_lac_KK_L6_S5R_C1.tif,15.759,254.863,0,255,4016.454,950640
1139,MAX_20220729_Mdr_GFP_lac_KK_L6_S5R_C3.tif,3.972,255,255,255,1012.733,239700
1140,MAX_20220729_Mdr_GFP_lac_KK_L6_S5R_C3.tif,49.838,255,255,255,12708.716,3007980
1141,MAX_20220729_Mdr_GFP_lac_KK_L6_S5R_C3.tif,261.76,239.73,0,255,62751.71,14852475
1142,MAX_20220729_Mdr_GFP_lac_KK_L6_S5R_C3.tif,2.256,255,255,255,575.318,136170
