...1,Label,Area,Mean,Min,Max,IntDen,RawIntDen
253,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C3.tif,2.083,244.138,0,255,508.521,120360
254,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C3.tif,12.734,253.139,0,255,3223.506,762960
255,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S4R_C1.tif,12.612,252.95,0,255,3190.108,755055
256,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S4R_C1.tif,167.851,254.14,0,255,42657.588,10096470
257,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S4R_C1.tif,11.023,251.677,0,255,2774.241,656625
258,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S4R_C1.tif,3.541,254.087,0,255,899.608,212925
259,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S4R_C3.tif,3.781,255,255,255,964.251,228225
260,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S4R_C3.tif,505.454,253.751,0,255,128259.345,30357240
261,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S4R_C3.tif,29.165,253.781,0,255,7401.567,1751850
262,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S4R_C3.tif,37.666,253.169,0,255,9535.847,2257005
263,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S5R_C1.tif,13.064,252.691,0,255,3301.077,781320
264,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S5R_C1.tif,16.199,253.603,0,255,4108.031,972315
265,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S5R_C1.tif,59.83,254.856,0,255,15248.089,3609015
266,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S5R_C1.tif,2.117,253.982,0,255,537.61,127245
267,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S5R_C1.tif,2.096,254.486,0,255,533.301,126225
268,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S5R_C3.tif,374.06,254.651,0,255,95255.038,22545570
269,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S2L_C1.tif,175.654,252.97,0,255,44435.257,10517220
270,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S2L_C3.tif,515.057,252.076,0,255,129833.39,30729795
271,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S2L_C3.tif,2.265,251.194,0,255,568.854,134640
272,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S2R_C1.tif,4.614,254.299,0,255,1173.261,277695
273,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S2R_C1.tif,21.281,254.949,0,255,5425.661,1284180
274,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S2R_C1.tif,80.981,252.565,0,255,20452.888,4840920
275,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S2R_C1.tif,6.714,255,255,255,1711.949,405195
276,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S2R_C1.tif,17.094,251.975,0,255,4307.345,1019490
277,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S2R_C3.tif,428.542,254.683,0,255,109142.402,25832520
278,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S3L_C1.tif,198.905,253.96,0,255,50513.807,11955930
279,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S3L_C1.tif,2.67,254.193,0,255,678.746,160650
280,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S3L_C3.tif,442.966,253.096,0,255,112112.725,26535555
281,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S3L_C3.tif,2.869,254.249,0,255,729.383,172635
282,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S3L_C3.tif,2.987,255,255,255,761.704,180285
283,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S3R_C1.tif,40.89,254.552,0,255,10408.52,2463555
284,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S3R_C1.tif,3.004,248.903,0,255,747.698,176970
285,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S3R_C1.tif,2.738,247.13,0,255,676.592,160140
286,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S3R_C3.tif,2.024,254.468,0,255,514.985,121890
287,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S3R_C3.tif,297.034,254.47,0,255,75586.479,17890290
288,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S3R_C3.tif,2.894,237.876,0,255,688.443,162945
289,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S4L_C1.tif,18.945,253.806,0,255,4808.325,1138065
290,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S4L_C1.tif,42.592,254.621,0,255,10844.857,2566830
291,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S4L_C1.tif,51.541,251.342,0,255,12954.358,3066120
292,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S4L_C3.tif,12.016,254.731,0,255,3060.823,724455
293,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S4L_C3.tif,101.924,238.605,0,255,24319.587,5756115
294,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S4L_C3.tif,167.01,254.877,0,255,42567.088,10075050
295,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S4R_C1.tif,11.851,255,255,255,3022.037,715275
296,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S4R_C1.tif,67.587,247.109,0,255,16701.468,3953010
297,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S4R_C3.tif,309.777,254.746,0,255,78914.491,18677985
298,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S5L_C1.tif,27.644,255,255,255,7049.265,1668465
299,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S5L_C1.tif,2.311,249.406,0,255,576.396,136425
300,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S5L_C3.tif,12.219,253.237,0,255,3094.221,732360
301,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S5L_C3.tif,210.075,246.728,0,255,51831.436,12267795
302,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S5R_C1.tif,125.368,253.109,0,255,31731.927,7510515
303,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S5R_C3.tif,396.833,254.821,0,255,101121.345,23934045
304,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S5R_C3.tif,3.481,251.596,0,255,875.906,207315
305,MAX_20221219_46F_Gal4_cd8_GFP_control_L5_S5R_C3.tif,7.833,255,255,255,1997.453,472770
